food_item,fat_g,satfat_g,carbs_g,protein_g,fiber_g,energy_kcal_calculated
"Fish, drum, freshwater, cooked, dry heat",0.0632,0.015000000000000001,0.0,0.25464221014492755,0.0,0.1630567588581584
"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",0.1012,0.03013598326359833,0.0,0.2913269927536232,0.0,0.2154837276463401
"Fish, monkfish, cooked, dry heat",0.0195,0.0,0.0,0.2101449275362319,0.0,0.10196601132955681
"Fish, pike, walleye, cooked, dry heat",0.015600000000000001,0.0033368200836820087,0.0,0.27785326086956524,0.0,0.12462512495834722
"Fish, salmon, Atlantic, wild, cooked, dry heat",0.08130000000000001,0.013148535564853557,0.0,0.2880434782608696,0.0,0.19426857714095302
"Fish, salmon, chinook, cooked, dry heat",0.1338,0.03361924686192469,0.0,0.2912137681159421,0.0,0.24802843496612242
"Fish, salmon, chum, cooked, dry heat",0.0483,0.011265690376569038,0.0,0.29234601449275366,0.0,0.1630567588581584
"Fish, salmon, pink, cooked, dry heat",0.05280000000000001,0.010156903765690378,0.0,0.27830615942028986,0.0,0.16194601799400202
"Fish, sucker, white, cooked, dry heat",0.029700000000000004,0.006056485355648536,0.0,0.2433197463768116,0.0,0.12518049539042542
"Fish, sunfish, pumpkin seed, cooked, dry heat",0.009000000000000001,0.0018619246861924688,0.0,0.2815896739130435,0.0,0.11951571698322781
"Fish, trout, mixed species, cooked, dry heat",0.08470000000000001,0.015418410041841005,0.0,0.30151721014492755,0.0,0.2030434299677885
"Fish, tuna, skipjack, fresh, cooked, dry heat",0.0129,0.004393305439330544,0.0,0.3194067028985508,0.0,0.13817616350105522
"Fish, tuna, yellowfin, fresh, cooked, dry heat",0.0059,0.0021443514644351467,0.0,0.33004981884057977,0.0,0.13539931134066424
"Crustaceans, crab, dungeness, cooked, moist heat",0.0124,0.0017573221757322178,0.0095,0.2527173913043479,0.0,0.11573919804509608
"Crustaceans, crab, queen, cooked, moist heat",0.0151,0.0019142259414225943,0.0,0.2685688405797102,0.0,0.12051538376096857
"Crustaceans, spiny lobster, mixed species, cooked, moist heat",0.0194,0.003169456066945607,0.031200000000000002,0.2990262681159421,0.0,0.15061646117960678
"Mollusks, cuttlefish, mixed species, cooked, moist heat",0.013999999999999999,0.002468619246861925,0.016399999999999998,0.3677536231884058,0.0,0.1656114628457181
"Beerwurst, beer salami, pork and beef",0.22530000000000003,0.08826359832635985,0.0376,0.15851449275362323,0.01139240506329114,0.30412084860602023
"Bologna, beef",0.2613,0.10969665271966529,0.0429,0.12352807971014494,0.0,0.32877929579029214
"Bologna, beef and pork",0.2459,0.09729079497907951,0.054900000000000004,0.17210144927536233,0.0,0.3377762967899589
"Pasta, cooked, unenriched, with added salt",0.009300000000000001,0.0018410041841004185,0.3059,0.06567028985507248,0.02278481012658228,0.1709430189936688
"Cornmeal, degermed, unenriched, white",0.0175,0.002301255230125523,0.7945000000000001,0.08050271739130437,0.049367088607594936,0.402088192824614
Millet flour,0.0425,0.005606694560669457,0.7512000000000001,0.1217164855072464,0.04430379746835443,0.42396978784849493
"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)",0.0148,0.0,0.30870000000000003,0.0641983695652174,0.056962025316455694,0.17716316783294458
"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",0.0255,0.0033891213389121346,0.733,0.14945652173913046,0.14303797468354432,0.4098633788737088
"Pasta, gluten-free, brown rice flour, cooked, TINKYADA",0.0167,0.0021234309623430966,0.322,0.03917572463768117,0.021518987341772152,0.17516383427746304
"Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST",0.0207,0.0015899581589958161,0.3111,0.036571557971014496,0.04177215189873418,0.1732755748083972
"Fast Foods, biscuit, with egg and sausage",0.2077,0.0674581589958159,0.21050000000000002,0.12601902173913046,0.002531645569620253,0.3505498167277574
"Fast foods, biscuit, with egg, cheese, and bacon",0.1748,0.06164225941422595,0.2444,0.13598278985507248,0.002531645569620253,0.33666555592580255
"Fast foods, biscuit, with ham",0.163,0.10560669456066947,0.3875,0.13417119565217392,0.008860759493670885,0.38775963567699656
"Fast foods, biscuit, with sausage",0.24420000000000003,0.07768828451882846,0.2999,0.10948822463768118,0.005063291139240506,0.4203043429967788
"Fast foods, english muffin, with cheese and sausage",0.20670000000000002,0.08527196652719665,0.2528,0.1503623188405797,0.006329113924050633,0.3779851160724203
"Fast foods, english muffin, with egg, cheese, and canadian bacon",0.0966,0.03757322175732218,0.21670000000000003,0.15443840579710147,0.005063291139240506,0.25347106520048873
"Fast foods, english muffin, with egg, cheese, and sausage",0.18100000000000002,0.07246861924686193,0.17440000000000003,0.15149456521739132,0.002531645569620253,0.31789403532155946
"Fast foods, french toast sticks",0.17739999999999997,0.04172594142259414,0.4121,0.06793478260869566,0.01772151898734177,0.3870931911585027
"Fast foods, sundae, strawberry",0.0513,0.02556485355648536,0.2918,0.04630887681159421,0.0,0.19904476285682549
"Fast foods, shrimp, breaded and fried",0.189,0.04019874476987448,0.2799,0.08876811594202899,0.008860759493670885,0.3481061868266133
"Fast foods, burrito, with beans and cheese",0.0605,0.024152719665271973,0.3123,0.08322010869565218,0.053164556962025315,0.23192269243585473
"PIZZA HUT 12"" Cheese Pizza, Hand-Tossed Crust",0.10890000000000001,0.05271966527196653,0.3122,0.1350769927536232,0.02278481012658228,0.30056647784071977
"PIZZA HUT 12"" Cheese Pizza, Pan Crust",0.12560000000000002,0.054225941422594154,0.2993,0.13281250000000003,0.021518987341772152,0.3106742197045429
"PIZZA HUT 12"" Cheese Pizza, THIN 'N CRISPY Crust",0.141,0.07213389121338913,0.2864,0.17312047101449277,0.020253164556962026,0.33611018549372434
"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust",0.151,0.0663702928870293,0.2818,0.1396059782608696,0.03164556962025317,0.33088970343218926
"DOMINO'S 14"" Pepperoni Pizza, Classic Hand-Tossed Crust",0.1118,0.04998953974895398,0.3186,0.12737771739130438,0.026582278481012658,0.30334333000111074
"DOMINO'S 14"" Pepperoni Pizza, Ultimate Deep Dish Crust",0.121,0.05079497907949791,0.3189,0.13043478260869568,0.030379746835443037,0.31378429412418085
"DOMINO'S 14"" EXTRAVAGANZZA FEAST Pizza, Classic Hand-Tossed Crust",0.111,0.04587866108786612,0.2572,0.1169610507246377,0.02531645569620253,0.27113184494057535
"LITTLE CAESARS 14"" Original Round Cheese Pizza, Regular Crust",0.0954,0.0439958158995816,0.315,0.1516077898550725,0.021518987341772152,0.2947906253471065
"LITTLE CAESARS 14"" Original Round Pepperoni Pizza, Regular Crust",0.105,0.04750000000000001,0.31010000000000004,0.15387228260869568,0.021518987341772152,0.30312118182827946
"LITTLE CAESARS 14"" Original Round Meat and Vegetable Pizza, Regular Crust",0.1135,0.047709205020920506,0.231,0.13722826086956522,0.026582278481012658,0.26991002999000335
"LITTLE CAESARS 14"" Cheese Pizza, Large Deep Dish Crust",0.10220000000000001,0.04432008368200838,0.30100000000000005,0.14300271739130438,0.016455696202531647,0.2920137731867155
"PIZZA HUT 14"" Cheese Pizza, THIN 'N CRISPY Crust",0.128,0.06383891213389122,0.3422,0.15138134057971017,0.030379746835443037,0.3394424080861935
"PIZZA HUT 14"" Pepperoni Pizza, Hand-Tossed Crust",0.12630000000000002,0.05652719665271967,0.3211,0.138473731884058,0.03291139240506329,0.3232255914695102
"PIZZA HUT 14"" Pepperoni Pizza, Pan Crust",0.1307,0.05044979079497909,0.3179,0.12986865942028988,0.02531645569620253,0.3228923692102632
"PIZZA HUT 14"" Super Supreme Pizza, Hand-Tossed Crust",0.1095,0.044110878661087864,0.2601,0.1283967391304348,0.02911392405063291,0.2754637343107853
"Fast Food, Pizza Chain, 14"" pizza, meat and vegetable topping, regular crust",0.109,0.046098326359832645,0.25379999999999997,0.1247735507246377,0.027848101265822787,0.2706875485949128
"Fast foods, griddle cake sandwich, egg, cheese, and sausage",0.1773,0.05908995815899582,0.22039999999999998,0.1219429347826087,0.007594936708860759,0.3230034432966789
"Fast foods, griddle cake sandwich, sausage",0.1776,0.05609832635983265,0.3125,0.09522192028985509,0.012658227848101266,0.35377096523381096
"Fast foods, griddle cake sandwich, egg, cheese, and bacon",0.1319,0.04310669456066946,0.2619,0.13620923913043478,0.010126582278481013,0.3016772187048762
"McDONALD'S, Sausage McGRIDDLES",0.1776,0.056851464435146444,0.3125,0.09522192028985509,0.012658227848101266,0.35377096523381096
"McDONALD'S, Sausage, Egg & Cheese McGRIDDLES",0.1773,0.05908995815899582,0.22039999999999998,0.1219429347826087,0.007594936708860759,0.3230034432966789
"McDONALD'S, Vanilla Reduced Fat Ice Cream Cone",0.048600000000000004,0.025209205020920507,0.2636,0.048007246376811606,0.0012658227848101266,0.18449405753637677
"McDONALD'S, Strawberry Sundae",0.0395,0.021004184100418412,0.2809,0.03611865942028986,0.0,0.17849605686993222
"McDONALD'S, Sausage Burrito",0.15630000000000002,0.06698744769874478,0.2297,0.12567934782608697,0.015189873417721518,0.3076752193713207
"McDONALD'S, BIG BREAKFAST",0.1937,0.06699790794979081,0.17500000000000002,0.115036231884058,0.013924050632911394,0.3165611462845718
"McDONALD'S, Double Cheeseburger",0.16090000000000002,0.07320083682008369,0.18789999999999998,0.17549818840579712,0.010126582278481013,0.31322892369210265
"McDONALD'S, DOUBLE QUARTER POUNDER with Cheese",0.16219999999999998,0.06770920502092051,0.1443,0.19202898550724642,0.012658227848101266,0.3015661446184605
"McDONALD'S, BIG MAC (without Big Mac Sauce)",0.11570000000000001,0.04353556485355649,0.2101,0.1448143115942029,0.021518987341772152,0.2658002887926247
"McDONALD'S, Sausage McMUFFIN with Egg",0.1783,0.06284518828451884,0.1728,0.14254981884057974,0.01139240506329114,0.3110074419637898
"McDONALD'S, Bacon Egg & Cheese Biscuit",0.1877,0.08642259414225943,0.22260000000000002,0.15228713768115942,0.01139240506329114,0.3463290014439631
"McDONALD'S, Sausage Biscuit",0.254,0.11149581589958162,0.272,0.10892210144927537,0.015189873417721518,0.41752749083638785
"McDONALD'S, Sausage Biscuit with Egg",0.22260000000000002,0.09025104602510461,0.19280000000000003,0.12760416666666669,0.010126582278481013,0.3582139286904365
McDONALD'S Bacon Ranch Salad with Crispy Chicken,0.063,0.016966527196652724,0.0608,0.09986413043478262,0.012658227848101266,0.12917916250138842
"McDONALD'S, Bacon Ranch Salad without chicken",0.0364,0.015763598326359835,0.042,0.046875,0.0189873417721519,0.07341997112073753
"McDONALD'S, Side Salad",0.0019,0.00020920502092050213,0.043,0.011662137681159422,0.020253164556962026,0.025547039875597023
"McDONALD'S, Fruit 'n Yogurt Parfait",0.013000000000000001,0.00042887029288702933,0.2072,0.030910326086956527,0.012658227848101266,0.11718316116849939
"BURGER KING, CROISSAN'WICH with Egg and Cheese",0.1578,0.04985355648535565,0.2479,0.11718750000000001,0.008860759493670885,0.3138953682105965
"BURGER KING, french toast sticks",0.17739999999999997,0.04172594142259414,0.4121,0.06793478260869566,0.01772151898734177,0.3870931911585027
"BURGER KING, Hash Brown Rounds",0.193,0.03436192468619247,0.2937,0.03170289855072464,0.02911392405063291,0.335888037320893
"Fast foods, miniature cinnamon rolls",0.1795,0.049173640167364016,0.5338,0.07948369565217392,0.027848101265822787,0.44785071642785734
"Fast foods, hamburger; double, large patty; with condiments, vegetables and mayonnaise",0.15660000000000002,0.06038702928870293,0.1374,0.15783514492753625,0.01772151898734177,0.2795734755081639
"Fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise",0.158,0.060104602510460264,0.1773,0.15500452898550726,0.013924050632911394,0.29756747750749746
"Fast foods, cheeseburger; single, large patty; with condiments",0.14400000000000002,0.07356694560669458,0.1972,0.17221467391304351,0.015189873417721518,0.29912251471731643
"Fast Foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise",0.15630000000000002,0.06819037656903766,0.1262,0.17549818840579712,0.016455696202531647,0.28123958680439853
"Fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce",0.141,0.05277196652719666,0.21530000000000002,0.13519021739130435,0.01772151898734177,0.28968121737198715
"Light Ice Cream, soft serve, blended with cookie pieces",0.056600000000000004,0.02880753138075314,0.2555,0.0449501811594203,0.0012658227848101266,0.1877152060424303
"POPEYES, biscuit",0.2371,0.1204497907949791,0.40950000000000003,0.06793478260869566,0.04810126582278481,0.4456292346995446
"POPEYES, Coleslaw",0.1118,0.019738493723849376,0.1412,0.011096014492753624,0.021518987341772152,0.17882927912917918
"POPEYES, Mild Chicken Strips, analyzed 2006",0.1301,0.056924686192468626,0.1931,0.2173913043478261,0.010126582278481013,0.301121848272798
"Spaghetti with meat sauce, frozen entree",0.0101,0.0036610878661087866,0.1524,0.05717844202898551,0.02278481012658228,0.10018882594690659
"Beef macaroni with tomato sauce, frozen entree, reduced fat",0.0196,0.004633891213389122,0.17989999999999998,0.06668931159420291,0.01772151898734177,0.12573586582250362
"Pasta with Sliced Franks in Tomato Sauce, canned entree",0.023799999999999998,0.008274058577405858,0.127,0.04947916666666668,0.020253164556962026,0.0996334555148284
"Turkey Pot Pie, frozen entree",0.08800000000000001,0.030125523012552304,0.177,0.07359601449275363,0.013924050632911394,0.19549039209152505
"KFC, Fried Chicken, EXTRA CRISPY, Skin and Breading",0.3661,0.07888075313807533,0.2254,0.12409420289855075,0.0189873417721519,0.5148283905364879
"POPEYES, Fried Chicken, Mild, Skin and Breading",0.3232,0.12290794979079499,0.2154,0.1580615942028986,0.012658227848101266,0.4808397200933022
"Broadbeans, immature seeds, cooked, boiled, drained, without salt",0.005,0.001485355648535565,0.10099999999999999,0.05434782608695653,0.04556962025316456,0.07119848939242474
"Butterbur, cooked, boiled, drained, without salt",0.0002,0.0,0.0216,0.0026041666666666674,0.0,0.010774186382317004
"Potatoes, o'brien, frozen, unprepared",0.0014000000000000002,0.00033472803347280337,0.1747,0.02072010869565218,0.024050632911392405,0.08719315783627679
"Potatoes, o'brien, frozen, prepared",0.13210000000000002,0.034654811715481175,0.2186,0.0251358695652174,0.021518987341772152,0.23903143396645563
Tomato powder,0.0044,0.0006485355648535566,0.7468000000000001,0.14617300724637683,0.2088607594936709,0.3935354881706098
"Vinespinach, (basella), raw",0.003,0.0,0.034,0.0203804347826087,0.0,0.026102410307675218
"Borage, cooked, boiled, drained, without salt",0.008100000000000001,0.002060669456066946,0.0355,0.02366394927536232,0.0,0.03310007775186049
"KFC, Fried Chicken, ORIGINAL RECIPE, Skin and Breading",0.2801,0.06634937238493725,0.18789999999999998,0.1604393115942029,0.0,0.426413417749639
"Fast Foods, Fried Chicken, Skin and breading from all pieces",0.2922,0.08218619246861926,0.1956,0.15975996376811596,0.0037974683544303796,0.4417416416749972
"Yogurt, Greek, 2% fat, apricot, CHOBANI",0.0171,0.010774058577405859,0.12150000000000001,0.08174818840579712,0.007594936708860759,0.10318782628012885
"Yogurt, Greek, 2% fat,mixed berry blend, CHOBANI",0.0183,0.011506276150627617,0.1094,0.0935235507246377,0.007594936708860759,0.1036321226257914
"Yogurt, Greek, fruit, whole milk",0.03,0.016725941422594145,0.1229,0.08299365942028987,0.0,0.11718316116849939
"Yogurt, Greek, vanilla, lowfat",0.025,0.01532426778242678,0.0954,0.09782608695652176,0.0,0.10574253026768855
"Yogurt, frozen, flavors other than chocolate, lowfat",0.025,0.015784518828451884,0.21,0.09057971014492755,0.0,0.15383760968566035
"Yogurt, Greek, 2% fat, pineapple, CHOBANI",0.0182,0.01171548117154812,0.1227,0.0798233695652174,0.008860759493670885,0.10407641897145396
"Milk, chocolate, lowfat, reduced sugar",0.010400000000000001,0.006443514644351465,0.0768,0.03883605072463769,0.0,0.059757858491613906
"Ice cream, lowfat, no sugar added, cone, added peanuts and chocolate sauce",0.09330000000000001,0.06901673640167365,0.4001,0.06034873188405798,0.11772151898734177,0.2946795512606909
"Yogurt, Greek, 2% fat, strawberry banana, CHOBANI",0.0171,0.010774058577405859,0.1024,0.09057971014492755,0.008860759493670885,0.09818949239142509
"Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI",0.0018,0.0010460251046025106,0.1213,0.08435235507246379,0.010126582278481013,0.08874819504609575
"Yogurt, Greek, Blueberry, CHOBANI",0.0024,0.0003870292887029289,0.1278,0.08186141304347828,0.006329113924050633,0.09130289903365545
"Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI",0.0023,0.0015690376569037659,0.1186,0.08242753623188408,0.005063291139240506,0.08730423192269243
"Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI",0.0037,0.00198744769874477,0.1543,0.08537137681159422,0.005063291139240506,0.10574253026768855
"Yogurt, Greek, 2%fat, coconut blend, CHOBANI",0.0171,0.0,0.1104,0.0918251811594203,0.006329113924050633,0.10218815950238809
"Ice cream bar, covered with chocolate and nuts",0.2584,0.16635983263598328,0.1189,0.0636322463768116,0.013924050632911394,0.33611018549372434
Ice cream sundae cone,0.14,0.028420502092050215,0.2889,0.03396739130434783,0.012658227848101266,0.2816838831500611
"Light ice cream, Creamsicle",0.0308,0.018964435146443515,0.3275,0.017436594202898555,0.0,0.1831611684993891
